"Dim1","Dim2","Dim3","Val"
"battery","p26","2050",-7091.58957512148
"battery","p27","2035",-2436.00241713688
"battery","p27","2040",-195079.12645906
"battery","p27","2045",-111669.065453562
"battery","p27","2050",-119330.491745543
"battery","p28","2030",-1180.51824
"battery","p28","2040",-38249.0208347131
"battery","p28","2045",-70277.3963830895
"battery","p28","2050",-115536.196232422
"battery","p29","2035",-1.25201529252242
"battery","p29","2040",-0.259967200469773
"battery","p29","2045",-30.2084101841223
"battery","p29","2050",-19564.5621201898
"battery","p30","2024",-4.35445627928407
"battery","p30","2030",-334.062131843463
"battery","p30","2035",-2117.77679889318
"battery","p30","2040",-1346.22787435659
"battery","p30","2045",-35242.2868863702
"battery","p30","2050",-686985.488615562
"battery","p31","2014",-5.66112236250105
"battery","p31","2016",-139.515792
"battery","p31","2018",-525.945086391552
"battery","p31","2020",-609.207035040351
"battery","p31","2022",-1171.0458898901
"battery","p31","2024",-724.654439460384
"battery","p31","2026",-1078.34506054054
"battery","p31","2028",-400.045708903021
"battery","p31","2030",-356.044839157643
"battery","p31","2035",-41665.2460909645
"battery","p31","2040",-63954.0867138837
"battery","p31","2045",-628529.373144739
"battery","p31","2050",-539871.335413411
"battery","p32","2040",-65857.2255340178
"battery","p32","2045",-49688.468199676
"battery","p32","2050",-64863.7028208002
"battery","p33","2040",-10086.9870308046
"battery","p33","2045",-83364.4537407939
"battery","p33","2050",-55429.3815635986
"battery","p34","2035",-42875.9412777437
"battery","p34","2040",-22706.1616205155
"battery","p34","2045",-483938.015481946
"battery","p34","2050",-572824.750616624
"battery","p35","2035",-547.766860382643
"battery","p35","2040",-526.806710524505
"battery","p35","2045",-3145.95510987331
"battery","p35","2050",-1738.72386445614
"battery","p36","2035",-4237.19173324929
"battery","p36","2040",-3758.75571101043
"battery","p36","2045",-3053.43692167064
"battery","p37","2026",-9119.17526973447
"battery","p37","2028",-9850.77816591731
"battery","p37","2030",-8499.62251844482
"battery","p37","2035",-4568.06501117046
"battery","p37","2040",-17815.7276786321
"battery","p37","2045",-597.103870890188
"battery","p37","2050",-6955.65422303022
"battery","p38","2026",-1061.39173229342
"battery","p38","2028",-9996.89743406019
"battery","p38","2030",-12255.8625868579
"battery","p38","2035",-14627.8727972693
"battery","p38","2040",-24863.8656678909
"battery","p38","2045",-75680.4544330847
"battery","p38","2050",-115341.336413136
"battery","p39","2026",-636.52455690884
"battery","p39","2028",-1146.57020906676
"battery","p39","2030",-1654.27469362688
"battery","p39","2035",-8734.88778168319
"battery","p39","2040",-97561.1878428286
"battery","p39","2045",-96840.1343661426
"battery","p39","2050",-213623.61000539
"battery","p40","2028",-35358.1904730151
"battery","p40","2030",-55644.9670681071
"battery","p40","2035",-80712.9326319764
"battery","p40","2040",-60808.8806763621
"battery","p40","2045",-43412.8376875153
"battery","p40","2050",-320931.192873024
"battery","p41","2026",-1212.7046415201
"battery","p41","2028",-991.055532822183
"battery","p41","2030",-7759.69839057735
"battery","p41","2035",-123576.902480928
"battery","p41","2040",-231514.461900167
"battery","p41","2045",-177661.892060273
"battery","p41","2050",-183802.01546592
"battery","p42","2035",-81.653625643641
"battery","p42","2040",-32.0970424214897
"battery","p42","2045",-67.6407593032996
"battery","p43","2026",-635.327354820524
"battery","p43","2028",-700.069068968543
"battery","p43","2030",-1468.99152917708
"battery","p43","2035",-1405.02431240396
"battery","p43","2040",-6943.99970480797
"battery","p43","2045",-326466.756214313
"battery","p43","2050",-161564.673460617
"battery","p44","2014",-213.894136881924
"battery","p44","2016",-172.77433715191
"battery","p44","2018",-88.32
"battery","p44","2020",-64.9411764705882
"battery","p44","2022",-213.721411764706
"battery","p44","2024",-124.274594594594
"battery","p44","2026",-368.152368839428
"battery","p44","2028",-1162.37744974434
"battery","p44","2030",-2092.58146992473
"battery","p44","2035",-1657.51850361009
"battery","p44","2040",-159.30387575264
"battery","p44","2045",-1888.6466375219
"battery","p44","2050",-3487.8853757751
"battery","p45","2028",-45707.6083635431
"battery","p45","2030",-61526.7766404694
"battery","p45","2035",-139785.228560113
"battery","p45","2040",-209926.404738138
"battery","p45","2045",-262392.099925272
"battery","p45","2050",-363990.886094067
"battery","p46","2024",-1357.54293339442
"battery","p46","2026",-360.983537494248
"battery","p46","2028",-57.1676230019389
"battery","p46","2030",-411.725922655665
"battery","p46","2035",-2045.14019008838
"battery","p46","2040",-166.410241663172
"battery","p46","2045",-38273.8454329337
"battery","p46","2050",-1146.72244603485
"battery","p47","2040",-81271.3469444971
"battery","p47","2045",-81148.0802957338
"battery","p47","2050",-71437.8514656912
"battery","p48","2040",-118675.158539247
"battery","p48","2045",-225638.225542243
"battery","p48","2050",-525507.692274676
"battery","p49","2040",-18377.9402576201
"battery","p49","2045",-21410.5560141911
"battery","p49","2050",-34351.2571790442
"battery","p50","2035",-62253.7907233759
"battery","p50","2040",-769247.18816553
"battery","p50","2045",-760696.692394201
"battery","p50","2050",-1894281.98633968
"battery","p51","2040",-84650.1430852969
"battery","p51","2045",-77963.6285897442
"battery","p51","2050",-61035.1548467476
"battery","p52","2035",-2287.63646103569
"battery","p52","2040",-22835.2664607405
"battery","p52","2045",-19015.1768301964
"battery","p52","2050",-26208.3565281006
"battery","p53","2030",-116436.295921439
"battery","p53","2035",-132909.510192149
"battery","p53","2040",-254798.6114157
"battery","p53","2045",-144443.595966633
"battery","p53","2050",-1770962.01390661
"battery","p54","2012",-394.329623947578
"battery","p54","2014",-330.036920954695
"battery","p54","2016",-464.048489378058
"battery","p54","2018",-691.868043243243
"battery","p54","2020",-691.868043243243
"battery","p54","2022",-243.783680050296
"battery","p54","2024",-691.868043243243
"battery","p54","2026",-691.868043243243
"battery","p54","2028",-13826.610258173
"battery","p54","2030",-21131.068148355
"battery","p54","2035",-20860.7677320857
"battery","p54","2040",-59574.1523727237
"battery","p54","2045",-54272.6317029166
"battery","p54","2050",-1085736.38824821
"battery","p55","2040",-147189.416010856
"battery","p55","2045",-59853.6919666992
"battery","p55","2050",-147395.656885393
"battery","p56","2035",-174.588772563245
"battery","p56","2040",-226936.62330312
"battery","p56","2045",-191852.952033953
"battery","p56","2050",-162869.162324969
"battery","p57","2050",-120760.742967308
"battery","p58","2018",-3.45882352941176
"battery","p58","2030",-34.3997508740702
"battery","p58","2045",-388.022106978086
"battery","p58","2050",-11470.1526895859
"battery","p59","2014",-10.5613223203308
"battery","p59","2016",-0.32201220916156
"battery","p59","2018",-109.209339825939
"battery","p59","2020",-21.8974814461054
"battery","p59","2022",-83.0634808528691
"battery","p59","2024",-94.4648759029263
"battery","p59","2035",-2298.57029535712
"battery","p59","2040",-5859.82934264553
"battery","p59","2045",-9720.15971817326
"battery","p59","2050",-65229.020358081
"battery","p60","2018",-5736.78981520475
"battery","p60","2020",-6007.2795309149
"battery","p60","2022",-5656.55746414591
"battery","p60","2024",-8586.372810205
"battery","p60","2026",-12215.5414818272
"battery","p60","2028",-12849.7978219628
"battery","p60","2030",-9997.03088552394
"battery","p60","2040",-16360.5502552575
"battery","p60","2045",-399986.547806933
"battery","p60","2050",-395093.696829079
"battery","p61","2010",-421.999341176471
"battery","p61","2012",-228.255143101646
"battery","p61","2014",-312.192140703309
"battery","p61","2016",-513.561164278069
"battery","p61","2018",-329.02673261137
"battery","p61","2020",-634.26912550294
"battery","p61","2022",-724.530094832284
"battery","p61","2024",-965.319057538702
"battery","p61","2040",-19252.4328712336
"battery","p61","2045",-173531.76165061
"battery","p61","2050",-174549.970564658
"battery","p62","2012",-265.847643898993
"battery","p62","2014",-2291.12470588235
"battery","p62","2016",-351.46732095576
"battery","p62","2018",-79.8532781786308
"battery","p62","2020",-683.599116031236
"battery","p62","2022",-1206.13077659688
"battery","p62","2024",-2081.4181291462
"battery","p62","2026",-2448.63461120576
"battery","p62","2028",-1785.94173296125
"battery","p62","2030",-2016.49426751134
"battery","p62","2045",-155581.539997546
"battery","p62","2050",-159343.21762804
"battery","p63","2045",-1460511.14993176
"battery","p63","2050",-1482380.78512254
"battery","p64","2018",-10.3764705882353
"battery","p64","2022",-1006.75152430515
"battery","p64","2024",-1099.94890660993
"battery","p64","2026",-1644.8680478927
"battery","p64","2028",-2200.30678030067
"battery","p64","2030",-1563.7954325292
"battery","p64","2045",-428243.972436462
"battery","p64","2050",-454173.955095577
"battery","p65","2016",-220.631508015839
"battery","p65","2018",-217.794216947073
"battery","p65","2020",-230.457153109456
"battery","p65","2022",-229.869359166757
"battery","p65","2024",-338.169363434022
"battery","p65","2026",-395.347612082671
"battery","p65","2028",-416.217720190779
"battery","p65","2030",-490.560866136725
"battery","p65","2045",-1359575.79428057
"battery","p65","2050",-1099539.33884105
"battery","p66","2045",-74.255898813753
"battery","p66","2050",-6879.21458397738
"battery","p67","2045",-68119.7203600691
"battery","p67","2050",-90968.4856751137
"battery","p68","2026",-4989.69841292063
"battery","p68","2028",-4737.09696123751
"battery","p68","2030",-4098.71118876121
"battery","p68","2035",-2703.65241056019
"battery","p68","2040",-139.186400554358
"battery","p68","2045",-2510.61991355341
"battery","p68","2050",-3238.25552308344
"battery","p69","2035",-139.521979479102
"battery","p69","2040",-4275.99868822249
"battery","p69","2045",-33388.655974687
"battery","p69","2050",-122204.452119079
"battery","p70","2035",-72.1337426012173
"battery","p70","2040",-9790.09325968898
"battery","p70","2045",-255080.841815696
"battery","p70","2050",-831187.603234934
"battery","p71","2045",-11784.0976222536
"battery","p71","2050",-103898.474390349
"battery","p72","2045",-4551.1396110855
"battery","p72","2050",-173830.439570867
"battery","p73","2045",-2139.50705209679
"battery","p73","2050",-28797.216387848
"battery","p74","2040",-2636.38016320196
"battery","p74","2045",-16993.0226706096
"battery","p74","2050",-134200.24419171
"battery","p75","2040",-3228.86579654837
"battery","p75","2045",-34543.2167899456
"battery","p75","2050",-223677.884365342
"battery","p76","2040",-2267.86236830198
"battery","p76","2045",-103410.306090389
"battery","p76","2050",-312534.193859835
"battery","p77","2028",-156.21590414757
"battery","p77","2030",-141.449711740233
"battery","p77","2035",-80.9046093965089
"battery","p77","2040",-12.3924696169835
"battery","p77","2045",-2656.47540959415
"battery","p77","2050",-938.82271660987
"battery","p78","2040",-861.505310172433
"battery","p78","2045",-32077.9708582209
"battery","p78","2050",-128385.253638936
"battery","p79","2035",-49.9579342117012
"battery","p79","2040",-970.771132765562
"battery","p79","2045",-96707.334674631
"battery","p79","2050",-490262.717530467
"battery","p80","2014",-945.271967029309
"battery","p80","2016",-756.632649630352
"battery","p80","2018",-452.471877472745
"battery","p80","2020",-237.455529945367
"battery","p80","2022",-154.752224086648
"battery","p80","2024",-152.938638055602
"battery","p80","2026",-22.9010780248893
"battery","p80","2028",-38.2353466498132
"battery","p80","2030",-28.5665733464804
"battery","p80","2045",-3312.739675552
"battery","p80","2050",-713352.080873868
"battery","p81","2035",-74.1188906440641
"battery","p81","2040",-521.022762728384
"battery","p81","2045",-80437.056174347
"battery","p81","2050",-341495.389271749
"battery","p82","2040",-3115.69772239271
"battery","p82","2045",-11215.0670806692
"battery","p82","2050",-115239.956917835
"battery","p83","2040",-1528.0317231618
"battery","p83","2045",-2401.13740800048
"battery","p83","2050",-540.277975378175
"battery","p84","2040",-43.1804157960154
"battery","p84","2045",-243.47375138209
"battery","p84","2050",-3479.15821100605
"battery","p85","2050",-25012.4961136674
"battery","p86","2045",-1628.88312384461
"battery","p86","2050",-2829.00460688047
"battery","p87","2045",-8264.21547278752
"battery","p87","2050",-3660.45916762555
"battery","p88","2045",-8312.10236196518
"battery","p88","2050",-83732.1033988224
"battery","p89","2018",-6.91764705882353
"battery","p89","2022",-6.91764705882353
"battery","p89","2030",-17.4626914848826
"battery","p89","2040",-161.046497326338
"battery","p89","2045",-59518.9130388969
"battery","p89","2050",-203117.225033861
"battery","p90","2045",-8637.22782682545
"battery","p90","2050",-26686.4737177908
"battery","p91","2045",-5737.92259709956
"battery","p91","2050",-19249.1031333884
"battery","p92","2050",-1614691.17833864
"battery","p93","2035",-179.076321139224
"battery","p93","2040",-1797.4324606648
"battery","p93","2045",-2810.74914265487
"battery","p93","2050",-792656.993244943
"battery","p94","2016",-6.91764705882353
"battery","p94","2050",-154877.422695534
"battery","p95","2050",-335397.392780357
"battery","p96","2045",-55245.6449720712
"battery","p96","2050",-944275.520489904
"battery","p97","2040",-48149.2575617932
"battery","p97","2045",-618735.842394984
"battery","p97","2050",-1083000.70681639
"battery","p98","2018",-609.707935135135
"battery","p98","2020",-631.268020574596
"battery","p98","2022",-646.76113771325
"battery","p98","2024",-631.234681792619
"battery","p98","2026",-647.168207045189
"battery","p98","2028",-504.879909730259
"battery","p98","2030",-554.604381839615
"battery","p98","2035",-18460.7678616137
"battery","p98","2040",-31305.0698099405
"battery","p98","2045",-666015.61801631
"battery","p98","2050",-867542.983615293
"battery","p99","2050",-438857.756840769
"battery","p100","2050",-6630.61765479456
"battery","p101","2030",-19.459090111699
"battery","p101","2035",-254.621184266573
"battery","p101","2040",-877.535994458612
"battery","p101","2045",-9670.97797616875
"battery","p101","2050",-15923.2186867626
"battery","p102","2035",-215.381142733784
"battery","p102","2040",-2781.0059431112
"battery","p102","2045",-15619.9955202281
"battery","p102","2050",-10672.9571554801
"battery","p103","2050",-464411.106057545
"battery","p104","2040",-120.689298643243
"battery","p104","2045",-1096.45869709781
"battery","p104","2050",-142986.70573407
"battery","p105","2012",-518.086489738702
"battery","p105","2014",-213.225613363427
"battery","p105","2016",-310.135571530647
"battery","p105","2018",-216.743541266456
"battery","p105","2020",-287.004436699844
"battery","p105","2022",-334.485724930575
"battery","p105","2024",-488.57183778752
"battery","p105","2035",-57.1173841109451
"battery","p105","2040",-50732.731902547
"battery","p105","2045",-125883.789169646
"battery","p105","2050",-451653.293204247
"battery","p106","2020",-0.0655512218280868
"battery","p106","2022",-0.0506401012840216
"battery","p106","2028",-21.7809164571963
"battery","p106","2030",-85.0835166073592
"battery","p106","2040",-6150.68860889513
"battery","p106","2045",-32711.9714175908
"battery","p106","2050",-463576.491561764
"battery","p107","2020",-88.3508388200418
"battery","p107","2022",-104.853664060046
"battery","p107","2024",-93.4201983572855
"battery","p107","2026",-40.0060151185179
"battery","p107","2028",-89.8995990729193
"battery","p107","2030",-68.0364579907057
"battery","p107","2040",-40.6572744991412
"battery","p107","2045",-8518.04526087385
"battery","p107","2050",-1309242.76225947
"battery","p108","2035",-1776.3803349918
"battery","p108","2040",-6494.82593654779
"battery","p108","2045",-4692.38757974811
"battery","p108","2050",-293802.130343257
"battery","p109","2040",-122.171209093697
"battery","p109","2045",-47304.0568929439
"battery","p109","2050",-146128.998512405
"battery","p110","2045",-2221.10947100589
"battery","p110","2050",-7995.93728861655
"battery","p111","2045",-4713.79871388631
"battery","p111","2050",-346484.817982379
"battery","p112","2012",-351.753013579376
"battery","p112","2014",-282.374436494541
"battery","p112","2016",-299.102373580255
"battery","p112","2018",-246.321706712635
"battery","p112","2020",-81.4293660428515
"battery","p112","2022",-29.5940587250819
"battery","p112","2045",-1773.07169037643
"battery","p112","2050",-366367.459690004
"battery","p113","2014",-0.716297688794421
"battery","p113","2016",-0.0163147888558866
"battery","p113","2018",-0.396246592555374
"battery","p113","2045",-28394.3592798083
"battery","p113","2050",-170803.587640266
"battery","p114","2045",-569.585962012036
"battery","p114","2050",-3817.83857354406
"battery","p115","2045",-370.145941492929
"battery","p115","2050",-109924.394621403
"battery","p116","2012",-864.767456007814
"battery","p116","2014",-288.843129499372
"battery","p116","2016",-351.422360879161
"battery","p116","2018",-154.54064540377
"battery","p116","2020",-49.0799097981124
"battery","p116","2045",-823.643386695164
"battery","p116","2050",-38121.7366975465
"battery","p117","2045",-8132.40207628123
"battery","p117","2050",-48739.7417294554
"battery","p118","2045",-60.8876078985592
"battery","p118","2050",-263030.532390037
"battery","p119","2045",-24277.8678289935
"battery","p119","2050",-37860.90171918
"battery","p120","2045",-22.5382437232281
"battery","p120","2050",-19700.6438335431
"battery","p121","2016",-124.071366956585
"battery","p121","2018",-35.5814301627302
"battery","p121","2022",-0.00486149513819632
"battery","p121","2045",-11260.6376671926
"battery","p121","2050",-37691.2273572914
"battery","p122","2014",-129.882352941176
"battery","p122","2022",-6835.02315693796
"battery","p122","2024",-4559.62055827293
"battery","p122","2026",-2080.28518723883
"battery","p122","2028",-4182.57943063586
"battery","p122","2030",-3049.45036363007
"battery","p123","2035",-244.929782868515
"battery","p123","2040",-627.12114200561
"battery","p123","2045",-53408.5691020656
"battery","p123","2050",-461760.838344415
"battery","p124","2040",-133.597388945269
"battery","p124","2045",-1454.88713841978
"battery","p124","2050",-1650.87773194591
"battery","p125","2045",-7511.27213425035
"battery","p125","2050",-166397.708705681
"battery","p126","2020",-90570.6289818681
"battery","p126","2022",-185239.875545813
"battery","p126","2024",-202447.125678914
"battery","p126","2026",-110150.684808533
"battery","p126","2028",-177360.720319889
"battery","p126","2030",-249461.315435497
"battery","p126","2035",-150667.535453919
"battery","p126","2040",-123607.238671818
"battery","p126","2045",-102336.261406557
"battery","p126","2050",-73405.37020818
"battery","p127","2010",-55.3411764705877
"battery","p127","2012",-55.341176470588
"battery","p127","2014",-519.529411764706
"battery","p127","2016",-55.3411764705882
"battery","p127","2018",-55.3411764705882
"battery","p127","2020",-18601.5709139031
"battery","p127","2022",-52051.854598976
"battery","p127","2024",-69263.7624296265
"battery","p127","2026",-44343.2819070377
"battery","p127","2028",-162275.29305046
"battery","p127","2030",-291967.61302399
"battery","p127","2035",-720316.571627297
"battery","p127","2040",-940323.989578354
"battery","p127","2045",-1247553.36913495
"battery","p127","2050",-1112935.52101466
"battery","p128","2020",-5519.75315294118
"battery","p128","2022",-12988.25747539
"battery","p128","2024",-19988.9751599628
"battery","p128","2026",-16924.2974615364
"battery","p128","2028",-22902.4635712873
"battery","p128","2030",-81074.4512436443
"battery","p128","2035",-339943.194556036
"battery","p128","2040",-172575.19946835
"battery","p128","2045",-243643.299242298
"battery","p128","2050",-117975.961805776
"battery","p129","2016",-30.9492714706524
"battery","p129","2018",-1.09870535173557
"battery","p129","2020",-2.70651558266177
"battery","p129","2022",-1.6899740251387
"battery","p129","2026",-54.8965575416239
"battery","p129","2028",-104.636742894135
"battery","p129","2030",-122.116026378843
"battery","p129","2040",-40079.6423327618
"battery","p129","2045",-61156.2746270813
"battery","p129","2050",-46521.6672564008
"battery","p130","2040",-84989.3865311118
"battery","p130","2045",-87425.2632587146
"battery","p130","2050",-56236.0517065212
"battery","p131","2040",-3247.05882352941
"battery","p131","2045",-13136.9942627565
"battery","p131","2050",-1251825.19794506
"battery","p132","2016",-5.53411764705883
"battery","p132","2028",-411.559332821841
"battery","p132","2030",-939.575185015227
"battery","p132","2040",-57703.3796566871
"battery","p132","2045",-122593.089331843
"battery","p132","2050",-34748.6990514137
"battery","p133","2040",-34175.4233379847
"battery","p133","2045",-40855.4948072263
"battery","p133","2050",-341387.283239999
"battery","p134","2016",-479.062975336855
"battery","p134","2018",-96.5055814323038
"battery","p134","2020",-29.1232036294199
"battery","p134","2022",-27.9493992341382
"battery","p134","2024",-46.8077750587055
"battery","p134","2026",-259.826962478501
"battery","p134","2028",-700.476055876647
"battery","p134","2030",-1996.09760826451
"battery","p134","2040",-24879.7861954697
"battery","p134","2045",-158293.097473329
"battery","p134","2050",-159225.248323364
"biopower","p3","2010",127109.571428571
"biopower","p3","2014",59602.4073347977
"biopower","p3","2030",142371.647933884
"biopower","p5","2014",18812.2165714286
"biopower","p8","2010",20733.661124
"biopower","p8","2014",17952.3
"biopower","p8","2026",89984.8170537492
"biopower","p8","2028",89984.8170537492
"biopower","p8","2030",96650.1846
"biopower","p8","2035",77338.77
"biopower","p9","2010",183735.8064
"biopower","p9","2012",81015.4495834074
"biopower","p9","2014",306846.7104
"biopower","p9","2016",24684.4125
"biopower","p9","2018",82384.5407407407
"biopower","p9","2020",34558.1775
"biopower","p9","2022",82384.5407407407
"biopower","p9","2024",232469.3862
"biopower","p9","2026",940174.548819952
"biopower","p9","2028",1195536.03303812
"biopower","p9","2030",1497119.53189385
"biopower","p9","2035",720826.83074
"biopower","p9","2040",194617.5
"biopower","p9","2045",194617.5
"biopower","p9","2050",124292.7
"biopower","p10","2010",255891.234124533
"biopower","p10","2014",250814.2293
"biopower","p10","2022",24121.9071
"biopower","p10","2024",289593.281459903
"biopower","p10","2026",542796.3498
"biopower","p10","2028",931013.1825
"biopower","p10","2030",1072046.80713735
"biopower","p10","2035",438271.8727
"biopower","p10","2040",290005.164075218
"biopower","p10","2045",154581.9
"biopower","p10","2050",154581.9
"biopower","p14","2014",41904.396
"biopower","p14","2030",5609.81076923077
"biopower","p15","2010",3446.8416
"biopower","p15","2014",12606.5507142857
"biopower","p16","2014",5186.22
"biopower","p25","2014",1944.8325
"biopower","p25","2020",4710.84375
"biopower","p25","2022",22096.62
"biopower","p25","2024",22096.62
"biopower","p25","2026",22096.62
"biopower","p25","2028",22096.62
"biopower","p25","2030",22096.62
"biopower","p25","2035",22096.62
"biopower","p25","2040",22096.62
"biopower","p25","2045",22096.62
"biopower","p25","2050",22096.62
"biopower","p46","2014",1236.48
"biopower","p46","2020",1236.48
"biopower","p58","2014",6844.11
"biopower","p66","2014",91987.35
"biopower","p70","2028",386.4
"biopower","p70","2030",523.25
"biopower","p70","2035",483
"biopower","p70","2040",483
"biopower","p75","2014",33827.4464276453
"biopower","p75","2020",19860.96
"biopower","p80","2010",1883.7
"biopower","p80","2012",1159.2
"biopower","p80","2014",3780.84807692308
"biopower","p80","2026",4101.62307692308
"biopower","p80","2028",9003.49488461538
"biopower","p80","2030",21645.36
"biopower","p80","2035",21946.2
"biopower","p80","2040",21495.9784350575
"biopower","p80","2045",10701.527625
"biopower","p80","2050",6027.84
"biopower","p94","2010",106063.776
"biopower","p94","2012",15619.0125
"biopower","p96","2010",626070.9
"biopower","p96","2012",569095.1535
"biopower","p96","2014",53371.5
"biopower","p98","2010",527804.038807507
"biopower","p98","2012",212077.606237365
"biopower","p98","2014",61736.46
"biopower","p99","2010",701272.744042506
"biopower","p99","2012",392070.369
"biopower","p99","2014",94504.9875
"biopower","p101","2010",59274.3691992792
"biopower","p101","2014",102695.390625
"biopower","p112","2014",1883.7
"biopower","p122","2010",17706.78
"biopower","p122","2014",52158.27
