Dim1,Dim2,Dim3,Val
battery,p45,2035,-156653.7608
battery,p45,2040,-618881.6943
battery,p45,2045,-2086100.142
battery,p45,2050,-2211916.61
battery,p46,2030,-511.1298316
battery,p46,2035,-264.8479515
battery,p46,2040,-25585.1694
battery,p46,2045,-25877.14248
battery,p46,2050,-18293.20286
battery,p47,2030,-299936.9658
battery,p47,2035,-304335.1646
battery,p47,2040,-461863.9589
battery,p47,2045,-454499.2937
battery,p47,2050,-395522.5969
battery,p48,2030,-610520.0287
battery,p48,2035,-437906.8149
battery,p48,2040,-726185.611
battery,p48,2045,-621434.1678
battery,p48,2050,-316152.706
battery,p49,2030,-189205.3447
battery,p49,2035,-211859.5003
battery,p49,2040,-250857.6962
battery,p49,2045,-2045713.215
battery,p49,2050,-1803497.321
battery,p50,2028,-272811.4782
battery,p50,2030,-495075.6874
battery,p50,2035,-2056668.028
battery,p50,2040,-2446463.821
battery,p50,2045,-4100469.087
battery,p50,2050,-9420321.54
battery,p51,2030,-56348.50515
battery,p51,2035,-306466.5405
battery,p51,2040,-443516.9834
battery,p51,2045,-318927.9366
battery,p51,2050,-51768.87959
battery,p52,2030,-104808.4829
battery,p52,2035,-392069.7731
battery,p52,2040,-592529.7528
battery,p52,2045,-439258.2018
battery,p52,2050,-164391.0955
battery,p53,2028,-374302.2953
battery,p53,2030,-2003938.6
battery,p53,2035,-2083609.164
battery,p53,2040,-5427369.632
battery,p53,2045,-6608814.46
battery,p53,2050,-5086985.076
battery,p54,2012,-394.3314049
battery,p54,2014,-330.0369112
battery,p54,2016,-464.0497514
battery,p54,2018,-691.8680432
battery,p54,2020,-691.8680432
battery,p54,2022,-48.216
battery,p54,2024,-526.8481216
battery,p54,2026,-540.5623784
battery,p54,2030,-89328.66417
battery,p54,2035,-49492.40852
battery,p54,2040,-254485.0622
battery,p54,2045,-450980.5388
battery,p54,2050,-282183.766
battery,p55,2024,-608.6388065
battery,p55,2026,-620.3044067
battery,p55,2028,-768.8353816
battery,p55,2030,-68181.906
battery,p55,2035,-1030229.702
battery,p55,2040,-1358768.294
battery,p55,2045,-1209476.857
battery,p55,2050,-1878668.678
battery,p56,2028,-28291.37904
battery,p56,2030,-147851.1926
battery,p56,2035,-102944.8986
battery,p56,2040,-147392.9851
battery,p56,2045,-1012800.432
battery,p56,2050,-644348.4619
battery,p57,2035,-562425.8569
battery,p57,2040,-660939.2652
battery,p57,2045,-716017.7517
battery,p57,2050,-445107.8637
battery,p58,2018,-3.458823529
battery,p58,2026,-75.85521974
battery,p58,2028,-321.6425149
battery,p58,2030,-351466.8322
battery,p58,2035,-1335707.756
battery,p58,2040,-1664184.404
battery,p58,2045,-2790340.079
battery,p58,2050,-1691652.593
battery,p59,2014,-10.62759728
battery,p59,2016,-0.321637314
battery,p59,2018,-108.2772868
battery,p59,2020,-21.50832433
battery,p59,2022,-293.0068436
battery,p59,2024,-446.5256714
battery,p59,2026,-1173.464065
battery,p59,2028,-1209.779773
battery,p59,2030,-1209.779773
battery,p59,2035,-785.9865732
battery,p59,2040,-960.6966974
battery,p59,2045,-48582.90058
battery,p59,2050,-45491.17568
battery,p60,2018,-5736.523676
battery,p60,2020,-6013.575656
battery,p60,2022,-15492.84493
battery,p60,2024,-35838.76464
battery,p60,2026,-35838.76464
battery,p60,2028,-35838.76464
battery,p60,2030,-518080.868
battery,p60,2035,-238924.0645
battery,p60,2040,-706551.258
battery,p60,2045,-378754.2466
battery,p60,2050,-419276.1828
battery,p61,2010,-421.9993412
battery,p61,2012,-228.2551437
battery,p61,2014,-312.1924078
battery,p61,2016,-513.5599456
battery,p61,2018,-328.883418
battery,p61,2020,-634.2952895
battery,p61,2022,-1519.10984
battery,p61,2024,-2767.472173
battery,p61,2030,-251613.5184
battery,p61,2035,-87404.12466
battery,p61,2040,-480285.289
battery,p61,2045,-562194.1125
battery,p61,2050,-511105.8767
battery,p62,2012,-265.8476439
battery,p62,2014,-2291.124706
battery,p62,2016,-351.4663328
battery,p62,2018,-79.83026552
battery,p62,2020,-683.5895651
battery,p62,2022,-4253.182881
battery,p62,2024,-31756.74318
battery,p62,2026,-31514.60017
battery,p62,2028,-6849.493628
battery,p62,2030,-111992.1439
battery,p62,2035,-311032.4635
battery,p62,2040,-949619.5891
battery,p62,2045,-580513.0371
battery,p62,2050,-500646.036
battery,p63,2030,-1458750.916
battery,p63,2035,-4609230.856
battery,p63,2040,-5257082.406
battery,p63,2045,-4265127.864
battery,p63,2050,-4026206.466
battery,p64,2018,-10.37647059
battery,p64,2022,-3697.286901
battery,p64,2024,-7887.295693
battery,p64,2026,-7887.295693
battery,p64,2028,-7887.295693
battery,p64,2030,-1097527.607
battery,p64,2035,-1494824.979
battery,p64,2040,-2209356.626
battery,p64,2045,-1455183.374
battery,p64,2050,-1446734.945
battery,p65,2016,-220.6315001
battery,p65,2018,-217.8118063
battery,p65,2020,-230.4608903
battery,p65,2022,-492.3281514
battery,p65,2024,-691.8680432
battery,p65,2026,-691.8680432
battery,p65,2028,-691.8680432
battery,p65,2030,-1621079.411
battery,p65,2035,-2384407.029
battery,p65,2040,-5572030.458
battery,p65,2045,-6675760.916
battery,p65,2050,-6173948.222
battery,p66,2028,-2631.095464
battery,p66,2030,-337449.3562
battery,p66,2035,-2205196.231
battery,p66,2040,-2085810.14
battery,p66,2045,-1978599.711
battery,p66,2050,-1426682.771
battery,p67,2030,-259552.824
battery,p67,2035,-3843031.987
battery,p67,2040,-3571928.242
battery,p67,2045,-3292553.349
battery,p67,2050,-2683653.109
battery,p68,2028,-33048.76749
battery,p68,2030,-338579.846
battery,p68,2035,-400465.9557
battery,p68,2040,-632011.0645
battery,p68,2045,-421670.1599
battery,p68,2050,-159569.358
battery,p69,2028,-25820.06859
battery,p69,2030,-161183.0679
battery,p69,2035,-103242.1334
battery,p69,2040,-108733.1774
battery,p69,2045,-46764.74805
battery,p69,2050,-16989.78326
battery,p70,2030,-439499.7952
battery,p70,2035,-450999.2543
battery,p70,2040,-775794.9215
battery,p70,2045,-543641.6106
battery,p70,2050,-240880.4372
battery,p71,2030,-31007.72532
battery,p71,2035,-64596.83423
battery,p71,2040,-118304.7321
battery,p71,2045,-111566.285
battery,p71,2050,-19555.64108
battery,p72,2035,-102431.5315
battery,p72,2040,-356161.7652
battery,p72,2045,-313806.7583
battery,p72,2050,-214815.7738
battery,p73,2035,-323056.4926
battery,p73,2040,-439385.7221
battery,p73,2045,-403686.6981
battery,p73,2050,-12193.44272
battery,p74,2030,-107052.5884
battery,p74,2035,-234646.76
battery,p74,2040,-251148.2963
battery,p74,2045,-224483.467
battery,p74,2050,-116196.2965
battery,p75,2030,-36529.50035
battery,p75,2035,-352464.8679
battery,p75,2040,-487999.8654
battery,p75,2045,-400550.7155
battery,p75,2050,-151538.3824
battery,p76,2030,-120285.0281
battery,p76,2035,-532337.2001
battery,p76,2040,-656868.6489
battery,p76,2045,-496455.8159
battery,p76,2050,-217615.9538
battery,p77,2030,-12310.11678
battery,p77,2035,-126207.6957
battery,p77,2040,-1118772.481
battery,p77,2045,-1360396.964
battery,p77,2050,-856966.9986
battery,p78,2030,-2458.061092
battery,p78,2035,-104154.5851
battery,p78,2040,-123342.746
battery,p78,2045,-93896.67012
battery,p78,2050,-25099.63963
battery,p79,2030,-51726.86506
battery,p79,2035,-1195412.808
battery,p79,2040,-1205935.524
battery,p79,2045,-969618.3871
battery,p79,2050,-422501.2687
battery,p80,2014,-945.1708882
battery,p80,2016,-756.6443157
battery,p80,2018,-462.7264449
battery,p80,2020,-240.5490947
battery,p80,2022,-154.9098899
battery,p80,2024,-44721.46375
battery,p80,2026,-73013.97532
battery,p80,2028,-77765.96806
battery,p80,2030,-901366.9669
battery,p80,2035,-1806937.292
battery,p80,2040,-2425395.143
battery,p80,2045,-2318895.013
battery,p80,2050,-2701475.285
battery,p81,2030,-144657.2309
battery,p81,2035,-74567.47374
battery,p81,2040,-556720.7397
battery,p81,2045,-426336.1898
battery,p81,2050,-440981.9621
battery,p82,2030,-75255.18239
battery,p82,2035,-117838.2328
battery,p82,2040,-124763.7431
battery,p82,2045,-74029.08722
