"Dim1","Dim2","Dim3","Val"
"battery","p10","2024",-110754.720948172
"battery","p10","2026",-230056.742730048
"battery","p10","2028",-413402.803793446
"battery","p10","2030",-463443.554813633
"battery","p10","2035",-788378.975551725
"battery","p10","2040",-653547.179431124
"battery","p10","2045",-1742553.45589977
"battery","p10","2050",-2312259.9486424
"battery","p11","2020",-3041.05889052643
"battery","p11","2022",-20660.6803075841
"battery","p11","2024",-30558.7644299269
"battery","p11","2026",-44748.9216840015
"battery","p11","2028",-53102.2378252388
"battery","p11","2030",-59317.9019453399
"battery","p11","2035",-94103.0811685679
"battery","p11","2040",-157368.758468704
"battery","p11","2045",-148823.355239292
"battery","p11","2050",-127649.216644617
"battery","p12","2026",-1531.09749621966
"battery","p12","2028",-4237.99881413833
"battery","p12","2030",-22039.2308170021
"battery","p12","2035",-42757.8974001875
"battery","p12","2040",-81304.618687016
"battery","p12","2045",-175783.590218761
"battery","p12","2050",-208747.20396707
"battery","p13","2024",-32.3634388909993
"battery","p13","2026",-9992.37797019522
"battery","p13","2028",-34328.681637466
"battery","p13","2030",-49608.6737350388
"battery","p13","2035",-73992.0829375037
"battery","p13","2040",-301836.82759128
"battery","p13","2045",-383872.670032009
"battery","p13","2050",-733290.896106664
"battery","p14","2024",-5.35208210116548
"battery","p14","2035",-113.921625483605
"battery","p14","2040",-46.4283085981195
"battery","p14","2045",-2.6286724762928
"battery","p14","2050",-2.11031392810531
"battery","p15","2026",-9.16650242507929
"battery","p15","2028",-279.821927619523
"battery","p15","2030",-620.784258289259
"battery","p15","2035",-702.052875950827
"battery","p15","2040",-4346.67319239092
"battery","p15","2045",-37869.749070101
"battery","p15","2050",-722346.891785939
"battery","p16","2026",-417.789881624858
"battery","p16","2028",-5321.36688692772
"battery","p16","2030",-6359.50450070335
"battery","p16","2035",-23423.3999537453
"battery","p16","2040",-24308.2983946687
"battery","p16","2045",-201397.123023661
"battery","p16","2050",-352644.229449999
"battery","p17","2026",-826.094200680682
"battery","p17","2028",-1708.70248059021
"battery","p17","2030",-1170.95909932638
"battery","p17","2035",-6768.18875399021
"battery","p17","2040",-15142.3893399234
"battery","p17","2045",-11303.18128943
"battery","p17","2050",-16736.6831677457
"battery","p18","2024",-528.135010506295
"battery","p18","2026",-3750.65312019151
"battery","p18","2028",-16228.1654833229
"battery","p18","2030",-12599.8670807927
"battery","p18","2035",-51670.9297815317
"battery","p18","2040",-313292.243301239
"battery","p18","2045",-244264.934306805
"battery","p18","2050",-155138.22612597
"battery","p19","2026",-2003.91068162206
"battery","p19","2028",-860.770297121919
"battery","p19","2030",-1349.07707864546
"battery","p19","2035",-1490.16584996396
"battery","p19","2040",-17291.0937483308
"battery","p19","2045",-16528.0788497785
"battery","p19","2050",-28669.9267644915
"battery","p20","2024",-495.012157973123
"battery","p20","2026",-1924.77421111679
"battery","p20","2028",-8053.15104428559
"battery","p20","2030",-4528.90179437982
"battery","p20","2035",-36239.4372919915
"battery","p20","2040",-68977.6903489782
"battery","p20","2045",-267520.022010901
"battery","p20","2050",-158659.164388683
"battery","p21","2024",-1090.71324006599
"battery","p21","2026",-15573.4301088599
"battery","p21","2028",-36262.6845655264
"battery","p21","2030",-32387.2310560882
"battery","p21","2035",-253751.621692353
"battery","p21","2040",-234596.736404758
"battery","p21","2045",-744717.328987346
"battery","p21","2050",-497684.283888009
"battery","p22","2040",-8591.05239647801
"battery","p22","2045",-10007.4242542864
"battery","p22","2050",-6861.67487210552
"battery","p23","2035",-143662.155811454
"battery","p23","2040",-113210.656658447
"battery","p23","2045",-74894.914559358
"battery","p23","2050",-93220.6165403469
"battery","p24","2028",-35772.0639375693
"battery","p24","2030",-35772.0639375693
"battery","p24","2035",-42068.239630895
"battery","p24","2040",-42234.7367110597
"battery","p24","2045",-333002.338615049
"battery","p24","2050",-906172.016838791
"battery","p25","2024",-363.078674572385
"battery","p25","2026",-10617.9731328363
"battery","p25","2028",-13012.6548516604
"battery","p25","2030",-9984.70866181741
"battery","p25","2035",-87853.1507473973
"battery","p25","2040",-177668.838139184
"battery","p25","2045",-95938.4429217395
"battery","p25","2050",-625983.022229353
"battery","p26","2026",-180.012112238283
"battery","p26","2028",-9.03888061516744
"battery","p26","2030",-50.6043140613866
"battery","p26","2035",-1741.57142315329
"battery","p26","2040",-66890.5708007206
"battery","p26","2045",-36360.1436458462
"battery","p26","2050",-72224.7392852487
"battery","p27","2026",-44789.5839373143
"battery","p27","2028",-69651.3524229923
"battery","p27","2030",-69702.9465462048
"battery","p27","2035",-164600.46847885
"battery","p27","2040",-401935.325880925
"battery","p27","2045",-505304.810576784
"battery","p27","2050",-631962.779104313
"battery","p28","2026",-2431.30483769966
"battery","p28","2028",-4672.6876937509
"battery","p28","2030",-5603.6641022165
"battery","p28","2035",-202418.974923036
"battery","p28","2040",-251686.633298483
"battery","p28","2045",-234739.394678734
"battery","p28","2050",-46452.5633528366
"battery","p29","2028",-576.128191827123
"battery","p29","2030",-1247.20945049431
"battery","p29","2035",-1261.63127371
"battery","p29","2040",-51898.0214010888
"battery","p29","2045",-68540.188963598
"battery","p29","2050",-1322995.08395743
