"Dim1","Dim2","Dim3","Val"
"battery","p82","2050",-276111.600725624
"battery","p83","2040",-111529.808878304
"battery","p83","2045",-130684.928998298
"battery","p83","2050",-32687.8651997383
"battery","p84","2040",-282562.025017972
"battery","p84","2045",-430047.151868145
"battery","p84","2050",-187142.180585208
"battery","p85","2045",-58059.4888584065
"battery","p85","2050",-29509.8111764509
"battery","p86","2045",-34107.3570086325
"battery","p86","2050",-29127.0048630344
"battery","p87","2045",-21416.3091313161
"battery","p87","2050",-30330.0800915826
"battery","p88","2045",-2340.00071234128
"battery","p88","2050",-7724.69071085631
"battery","p89","2018",-6.91764705882346
"battery","p89","2020",-6.91764705882353
"battery","p89","2022",-78.3469355010679
"battery","p89","2024",-6.91764705882353
"battery","p89","2026",-120.798939623851
"battery","p89","2028",-331.546736183312
"battery","p89","2030",-468.408014503345
"battery","p89","2045",-34304.3358147743
"battery","p89","2050",-75103.484770662
"battery","p90","2045",-79564.7412378942
"battery","p90","2050",-1561968.53256658
"battery","p91","2040",-2484.03377032871
"battery","p91","2045",-36600.6808555437
"battery","p91","2050",-87952.0552472452
"battery","p92","2050",-161608.928698341
"battery","p93","2035",-1994.58349009424
"battery","p93","2040",-72338.0133716047
"battery","p93","2045",-165564.456576994
"battery","p93","2050",-209208.367211016
"battery","p94","2016",-6.91764705882353
"battery","p94","2020",-6.91764705882353
"battery","p94","2022",-6.91764705882353
"battery","p94","2026",-6.91764705882353
"battery","p94","2045",-15948.3742177275
"battery","p94","2050",-644802.580251027
"battery","p95","2050",-379081.773474435
"battery","p96","2022",-27.670588235294
"battery","p96","2026",-27.670588235294
"battery","p96","2050",-564824.885139102
"battery","p97","2045",-720567.463464328
"battery","p97","2050",-1764721.52018865
"battery","p98","2018",-609.707935135135
"battery","p98","2020",-631.258621736179
"battery","p98","2022",-633.046686425249
"battery","p98","2024",-670.002813151719
"battery","p98","2026",-683.495610810811
"battery","p98","2028",-683.495610810811
"battery","p98","2030",-685.449178378379
"battery","p98","2035",-160660.47684573
"battery","p98","2040",-562264.829319207
"battery","p98","2045",-604921.500409247
"battery","p98","2050",-1813397.60946254
"battery","p99","2050",-440596.743434103
"battery","p100","2040",-2211.02077399867
"battery","p100","2045",-4326.1416814851
"battery","p100","2050",-3920.21484810787
"battery","p101","2026",-114.395401002969
"battery","p101","2028",-4438.28007771306
"battery","p101","2030",-5418.16334594594
"battery","p101","2040",-101276.533741597
"battery","p101","2045",-198009.049283761
"battery","p101","2050",-152835.823905941
"battery","p102","2040",-1892.34262505423
"battery","p102","2045",-93118.7153072079
"battery","p102","2050",-61477.7168873493
"battery","p103","2050",-2596619.5518894
"battery","p104","2020",-25.6615243384175
"battery","p104","2022",-274.916872744864
"battery","p104","2024",-265.576792604354
"battery","p104","2026",-349.001059459459
"battery","p104","2028",-258.852682031949
"battery","p104","2030",-298.311801145389
"battery","p104","2035",-3091.06124330116
"battery","p104","2040",-60826.8270125737
"battery","p104","2045",-203358.801771603
"battery","p104","2050",-79679.2726467969
"battery","p105","2012",-518.050049909643
"battery","p105","2014",-213.22671746968
"battery","p105","2016",-310.191845924912
"battery","p105","2018",-216.745476992078
"battery","p105","2020",-288.190833594341
"battery","p105","2022",-1321.86380469074
"battery","p105","2024",-1383.73608648649
"battery","p105","2040",-692785.108757961
"battery","p105","2045",-726483.747347068
"battery","p105","2050",-2038071.66562082
"battery","p106","2020",-0.0655551632027564
"battery","p106","2022",-1.68311109583491
"battery","p106","2024",-4606.37002094256
"battery","p106","2026",-7665.03738649349
"battery","p106","2028",-9123.43035054762
"battery","p106","2030",-9253.78227916704
"battery","p106","2040",-67911.131940193
"battery","p106","2045",-63446.8409440248
"battery","p106","2050",-327231.490038342
"battery","p107","2020",-88.3508492823481
"battery","p107","2022",-252.605116476711
"battery","p107","2024",-337.69996804531
"battery","p107","2026",-486.353378184801
"battery","p107","2028",-175.830090645733
"battery","p107","2030",-358.43263354531
"battery","p107","2050",-1711417.42634973
"battery","p108","2040",-102779.020778288
"battery","p108","2045",-157474.588006144
"battery","p108","2050",-1147008.47160845
"battery","p109","2040",-88070.2809064162
"battery","p109","2045",-319278.030034411
"battery","p109","2050",-314987.113196592
"battery","p110","2045",-5959.34503614715
"battery","p110","2050",-12444.2497893434
"battery","p111","2040",-95008.7874215764
"battery","p111","2045",-494208.62601572
"battery","p111","2050",-585129.151310009
"battery","p112","2012",-351.221692863763
"battery","p112","2014",-282.37562834123
"battery","p112","2016",-299.133959816866
"battery","p112","2018",-248.06485462598
"battery","p112","2020",-83.7176950127264
"battery","p112","2022",-226.493005226973
"battery","p112","2024",-759.173397110013
"battery","p112","2026",-1653.94436597521
"battery","p112","2028",-4390.46990490147
"battery","p112","2030",-4048.85073259372
"battery","p112","2040",-283621.011069553
"battery","p112","2045",-674471.082372723
"battery","p112","2050",-428150.120302419
"battery","p113","2014",-0.716326955425508
"battery","p113","2016",-0.01631492526906
"battery","p113","2018",-0.396740806398851
"battery","p113","2024",-1701.74117647059
"battery","p113","2026",-1701.74117647059
"battery","p113","2028",-2152.76081146814
"battery","p113","2030",-3793.02369127423
"battery","p113","2040",-64364.4372604359
"battery","p113","2045",-148817.629536776
"battery","p113","2050",-124286.914874863
"battery","p114","2022",-567.24705882353
"battery","p114","2024",-567.24705882353
"battery","p114","2026",-567.24705882353
"battery","p114","2028",-581.156982943564
"battery","p114","2030",-3480.62209608015
"battery","p114","2040",-7204.86527197786
"battery","p114","2045",-60056.3567352866
"battery","p114","2050",-49452.6721164152
"battery","p115","2040",-42032.8088815001
"battery","p115","2045",-81812.7517024096
"battery","p115","2050",-184193.416232217
"battery","p116","2012",-864.848008868334
"battery","p116","2014",-288.844293899802
"battery","p116","2016",-351.52247416272
"battery","p116","2018",-155.161328624662
"battery","p116","2020",-50.3953741176665
"battery","p116","2022",-32.6094268226258
"battery","p116","2024",-3602.01882352941
"battery","p116","2026",-3850.11095599263
"battery","p116","2028",-2691.18250280757
"battery","p116","2030",-3523.77924370245
"battery","p116","2040",-29821.098938491
"battery","p116","2045",-114369.930136622
"battery","p116","2050",-88703.7324921055
"battery","p117","2040",-11673.7705171694
"battery","p117","2045",-25804.7441955768
"battery","p117","2050",-25051.8892424326
"battery","p118","2045",-149614.901106012
"battery","p118","2050",-211065.141164545
"battery","p119","2040",-7615.50099498928
"battery","p119","2045",-86691.1446495242
"battery","p119","2050",-281229.013558722
"battery","p120","2040",-6871.72682046469
"battery","p120","2045",-8898.30692733585
"battery","p120","2050",-25254.6540689552
"battery","p121","2016",-124.140415181369
"battery","p121","2018",-35.484933793178
"battery","p121","2022",-0.00518450686087506
"battery","p121","2024",-14.4395789168706
"battery","p121","2026",-77.4897622903706
"battery","p121","2028",-1304.93507139296
"battery","p121","2030",-3363.34955079982
"battery","p121","2040",-21713.0059428752
"battery","p121","2045",-74584.7998600791
"battery","p121","2050",-60107.9540661245
"battery","p122","2014",-129.882352941176
"battery","p122","2020",-3283.2
"battery","p122","2022",-7832.4705882353
"battery","p122","2024",-5893.07980331836
"battery","p122","2026",-4397.68016789302
"battery","p122","2028",-7399.75504943632
"battery","p122","2030",-8310.90846065353
"battery","p122","2050",-240524.172462193
"battery","p123","2040",-34784.7491994169
"battery","p123","2045",-652484.053788669
"battery","p123","2050",-313001.56178689
"battery","p124","2040",-717.245085238299
"battery","p124","2045",-9475.00627735112
"battery","p124","2050",-28451.3205860933
"battery","p125","2040",-3131.66046080405
"battery","p125","2045",-30387.4456885251
"battery","p125","2050",-543186.865401604
"battery","p126","2020",-91998.035047602
"battery","p126","2022",-146084.923555725
"battery","p126","2024",-168191.585577747
"battery","p126","2026",-192605.592005555
"battery","p126","2028",-219611.722945965
"battery","p126","2030",-223331.651840102
"battery","p126","2035",-134870.798401605
"battery","p126","2040",-140166.847409486
"battery","p126","2045",-4719.92396667792
"battery","p126","2050",-49181.6648510342
"battery","p127","2010",-55.3411764705877
"battery","p127","2012",-55.341176470588
"battery","p127","2014",-519.529411764705
"battery","p127","2016",-55.341176470588
"battery","p127","2018",-55.341176470588
"battery","p127","2020",-26161.2715734578
"battery","p127","2022",-53950.6336437604
"battery","p127","2024",-78656.292823994
"battery","p127","2026",-64762.9880927414
"battery","p127","2028",-196983.553003394
"battery","p127","2030",-296101.44535861
"battery","p127","2035",-999137.919570112
"battery","p127","2040",-1257553.62233995
"battery","p127","2045",-1594994.59731729
"battery","p127","2050",-1587379.35618945
"battery","p128","2020",-6494.11764705883
"battery","p128","2022",-12988.2563099205
"battery","p128","2024",-19482.3529411765
"battery","p128","2026",-8279.84305808921
"battery","p128","2028",-39094.5409764605
"battery","p128","2030",-124715.479282547
"battery","p128","2035",-331146.233615825
"battery","p128","2040",-226657.233546441
"battery","p128","2045",-302261.426267958
"battery","p128","2050",-203494.723310874
"battery","p129","2016",-30.9505897097573
"battery","p129","2018",-1.09870115015328
"battery","p129","2020",-2.67260829903976
"battery","p129","2022",-1.68611592005815
"battery","p129","2024",-136.078937085204
"battery","p129","2026",-760.228609833133
"battery","p129","2028",-664.564484938182
"battery","p129","2030",-712.002149200649
"battery","p129","2040",-8051.88197423316
"battery","p129","2045",-59554.8192003381
"battery","p129","2050",-46222.2600104362
"battery","p130","2040",-25936.2508038528
"battery","p130","2045",-101653.71991858
"battery","p130","2050",-85567.3472955987
"battery","p131","2045",-6550.71743590647
"battery","p131","2050",-1478440.8285538
"battery","p132","2016",-5.53411764705883
"battery","p132","2020",-11.0682352941177
"battery","p132","2022",-11.0682352941176
"battery","p132","2024",-11.0682352941176
"battery","p132","2026",-11.0682352941176
"battery","p132","2028",-781.00312577078
"battery","p132","2030",-1049.53878681665
"battery","p132","2040",-22399.7784268451
"battery","p132","2045",-102403.459274175
"battery","p132","2050",-86042.1811964215
"battery","p133","2040",-10592.9093572767
"battery","p133","2045",-40667.5536480814
"battery","p133","2050",-367786.541797428
"battery","p134","2016",-479.129586295783
"battery","p134","2018",-96.5247122874165
"battery","p134","2020",-29.1137597046134
"battery","p134","2022",-120.338298368272
"battery","p134","2024",-272.633757074406
"battery","p134","2026",-808.129265988452
"battery","p134","2028",-3087.48939769459
"battery","p134","2030",-5928.89746486942
"battery","p134","2040",-44842.0269294411
"battery","p134","2045",-181260.444988825
"battery","p134","2050",-281311.711047716
"biopower","p3","2010",127109.571428571
"biopower","p3","2014",59610.613797457
"biopower","p3","2024",137515.178571429
"biopower","p3","2026",142371.647933884
"biopower","p3","2028",64661.7346153846
"biopower","p3","2030",142371.647933884
"biopower","p5","2014",18812.2165714286
"biopower","p5","2024",12374.4849230769
"biopower","p5","2026",25241.9708571429
"biopower","p5","2028",24282.693
"biopower","p5","2030",16478.838
"biopower","p5","2035",2460.13
"biopower","p5","2040",1845.0975
"biopower","p8","2010",20733.661124
"biopower","p8","2014",17952.3
"biopower","p8","2024",49815.816555
"biopower","p8","2026",89984.8170537492
"biopower","p8","2028",92248.335
"biopower","p8","2030",100591.74
"biopower","p8","2035",89984.8170537492
"biopower","p9","2010",183735.8064
"biopower","p9","2012",81015.4495834074
"biopower","p9","2014",306846.7104
